$ python tools/unitytex17.py list Monstrum/Monstrum_Data
NAME                                         W     H FORMAT   MIPS       BYTES CLOSE ARITH  WHERE
                                            64    64 ARGB32      1       16384 yes   yes    inline
Upd_Deck_ExteriorLightTall_Diffuse01_01   2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+746996352
ProGen_Cargo_Container_BlueFront_Dif      2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+752588784
Upd_Deck_Canister_Holder01_01_Dif         1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+758181216
UI_Interactable_Smashables                 363   363 RGBA32      1      527076 yes   yes    sharedassets2.assets.resS+759579344
Upd_Bunk_Pillow01_01_Norm                 1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+760106420
Key_EggTimer01_01_Norm                    1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+761504548
Upd_Bridge_Ornaments_Norm                 2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+762902676
Upd_Deck_WoodenBox_HidingSpace01_01_Dif   1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+768495108
Heli_Main01_02_Norm                       2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+769893236
Upd_Kitchen_TallShelf01_02_Norm           2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+775485668
Upd_Comm_RBH2_General_Coverage_Reciever_  1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+781078100
Lwd_Sub_CompressedTankTop01_01_Norm        128   128 DXT5        8       21872 yes   yes    sharedassets2.assets.resS+782476228
Upd_Kitchen_TallShelf01_02_Dif            2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+782498100
ProGen_Vent01_01_Norm                     1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+788090532
Lwd_ControlRm_Components_Norm             2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+789488660
Lwd_Sub_SubParts01_02_Norm                1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+795081092
ShipExterior_MainDeckCorridors01_02_Dif    512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+796479220
Upd_Misc_BoardGame_01_Dif                 1024  1024 DXT1       11      699064 yes   yes    sharedassets2.assets.resS+796828772
Key_WalkieTalkie01_01_Dif                 1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+797527836
Upd_Cor_FireExtinguisherSign01_01_Dif      512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+798925964
UI_Interactable_Torch                      363   363 RGBA32      1      527076 yes   yes    sharedassets2.assets.resS+799275516
Upd_Bunk_Table03_01_Dif                   2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+799802592
Upd_Security_SecurityMonitors_01_Norm     2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+805395024
Upd_Cor_DoorSign_MessHall01_01_Dif        1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+810987456
Misc_PaintedMetal16_01_Norm               1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+812385584
ProGen_Upd_Bridge_Default01_Dif           2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+813783712
Upd_Cor_FuseBox01_02_Dif                  1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+819376144
ProGen_Lwd_Engine_ControlRoomWall01_01_D  1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+820774272
Upd_Deck_Davit_All_Normals                2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+822172400
StarryNight_left                          1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+827764832
Heli_DoorLock02_01_Dif                     128   128 DXT5        8       21872 yes   yes    sharedassets2.assets.resS+829162960
Upd_Bunk_Radio01_02_Dif                   1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+829184832
ShipExterior_WoodenDecking01_01_Norm      1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+830582960
Misc_RustGreen01_01_Dif                   1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+831981088
ProGen_Rec_FloorLamp01_03_Emissive         512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+833379216
Misc_StorageBox01_01_Norm                 1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+833728768
Upd_Cor_DoorSign_Kitchen01_01_Norm        1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+835126896
Upd_Bathroom_Sink01_04_Dif                1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+836525024
Upd_Kitchen_SmallObjects01_01_Norm        1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+837923152
Upd_Bridge_ControlPanelComponent_01_Norm  2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+839321280
Upd_Misc_Tin_03_Dif                       1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+844913712
Story_Note_Expedition02                   2048  2048 DXT5        1     4194304 yes   yes    sharedassets2.assets.resS+846311840
Udp_Kitchen_Cooker01_02_Dif               2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+850506144
Upd_Rm_Blinds_01_01_Dif                   1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+856098576
Upd_Bunk_Lamp_03_01_Norm                   512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+857496704
Lwd_Sub_SubRust01_01_Dif                  2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+857846256
ShipExterior_MainDeckLocker01_01_Dif      1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+863438688
Lwd_Sub_Screen01_01_Emis                   512   512 DXT1       10      174776 yes   yes    sharedassets2.assets.resS+864836816
ProGen_Upd_Door_Lockable01_02_Norm        2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+865011592
ShipExterior_MainDeckCorridors02_02_Norm   512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+870604024
Upd_Kitchen_Cooker01_02_Norm              2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+870953576
Misc_DecalSwatch01_08_Dif                 2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+876546008
Upd_Misc_WallDeco_02_Dif                  1024  1024 DXT1       11      699064 yes   yes    sharedassets2.assets.resS+882138440
Upd_Misc_StorageShelf01_02_Dif            1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+882837504
ProGen_Rec_FloorLamp01_03_Dif             1024  1024 DXT1       11      699064 yes   yes    sharedassets2.assets.resS+884235632
Misc_PaintedMetal06_01_Dif                1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+884934696
Misc_PaintedMetal09_01_Norm               1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+886332824
Upd_Rec_BookShelf01_02_Norm               2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+887730952
Key_WeldingKit01_02_Dif                   2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+893323384
Misc_PaintedMetal03_02_Norm               2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+898915816
Lwd_ControlRm_Components_Dif              2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+904508248
Key_HeliKey01_02_Norm                      512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+910100680
Upd_Misc_BoardGame_01_Norm                1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+910450232
Upd_Misc_GenericPaper_01_Dif              1024  1024 DXT1       11      699064 yes   yes    sharedassets2.assets.resS+911848360
Upd_Misc_StorageShelf01_02_Norm           1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+912547424
flameD                                     256   256 DXT5        9       87408 yes   yes    sharedassets2.assets.resS+913945552
animated_flame_packed512                   512   512 RGBA32      1     1048576 yes   yes    sharedassets2.assets.resS+914032960
Upd_Bathroom_ShowerCurtain01_01_Norm      1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+915081536
Lwd_Sub_SubWindows01_01_Dif               1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+916479664
Upd_Misc_Tin_02_NoLabel_Norm              1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+917877792
Upd_Bunk_HighTable01_01_Dif               1024  1024 DXT1       11      699064 yes   yes    sharedassets2.assets.resS+919275920
Misc_Wood03_01_Norm                       1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+919974984
Note6                                     2048  2048 DXT5        1     4194304 yes   yes    sharedassets2.assets.resS+921373112
Misc_PaintedMetal11_01_Norm               1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+925567416
Misc_DecalSwatch01_02_Norm                2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+926965544
Misc_Metal01_01_Norm                      2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+932557976
Key_Pump_02_Dif                           1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+938150408
Upd_Comm_RBS_Power_Supply_01_Dif          1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+939548536
Misc_Rust01_01_Dif                        2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+940946664
Upd_Misc_CardboardBox03_01_Dif             512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+946539096
Chain_Link_Normals                         128   128 DXT5        8       21872 yes   yes    sharedassets2.assets.resS+946888648
Upd_Cor_Toilet_DoorSign01_01_Dif           512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+946910520
Upd_Bunk_Blanket01_01_Norm                1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+947260072
Lwd_EngineRm_PaintedMetal02_01_Dif        2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+948658200
Upd_Kitchen_FridgeRack01_01_Norm           512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+954250632
Lwd_Workshop_Tools01_01_Norm              1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+954600184
Upd_Deck_Palette01_01_Norm                1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+955998312
Upd_Bathroom_Extractor01_01_Norm          1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+957396440
Upd_Bunk_Lamp_03_01_Dif                    512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+958794568
Upd_Bridge_ControlPanelComponent_01_Dif   2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+959144120
CassettePlayer01_04_D [512x512]            512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+964736552
Upd_Deck_Maintainance_01_Dif              2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+965086104
Upd_Rm_LightSwitch01_01_Nor               1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+970678536
Upd_Rm_Blinds_01_01_Norm                  1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+972076664
Key_DuctTape01_02_Dif                      512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+973474792
ProGen_Upd_Kitchen_Wall01_01_Norm         1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+973824344
StarryNight_front                         1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+975222472
Misc_DecalSwatch02_01_Norm                1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+976620600
Upd_Rm_TableLampBase01_04_Dif              512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+978018728
Story_Note_Voices01                       2048  2048 DXT5        1     4194304 yes   yes    sharedassets2.assets.resS+978368280
Upd_Kitchen_SinkObjects01_01_Dif          1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+982562584
Upd_Bathroom_ToiletRoll01_02_Norm          512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+983960712
Upd_Deck_LifeRing01_03_Norm               1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+984310264
Upd_Misc_DeckNumber1_02_Dif               1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+985708392
Upd_Bathroom_Extractor01_02_Dif           1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+987106520
Upd_Misc_CardboardBox01_02_Norm           1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+988504648
Upd_Mess_Plate_Small01_02_Dif             1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+989902776
Misc_Floor01_01_Dif                       1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+991300904
Upd_Rec_RecordPlayer01_02_Dif             1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+992699032
Upd_Deck_LifeRing01_03_Dif                1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+994097160
Note7                                     2048  2048 DXT5        1     4194304 yes   yes    sharedassets2.assets.resS+995495288
Upd_Bunk_Locker01_03_Dif                  2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+999689592
StarryNight_right                         1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+1005282024
Water fallback                             256   256 DXT1        9       43704 yes   yes    sharedassets2.assets.resS+1006680152
Misc_Rope01_01_Norm                        512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+1006723856
Key_LifeRaft01_02_Dif_Repaired            2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+1007073408
spark                                       16    32 DXT5        6         720 yes   yes    sharedassets2.assets.resS+1012665840
Upd_Bunk_PhotoFrame01_01_Norm             1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+1012666560
Lwd_Container_Keyboard01_01_Norm          1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+1014064688
Misc_PaintedMetal12_02_Norm               2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+1015462816
ProGen_Cargo_Container_BlueSides_Dif      2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+1021055248
Upd_Cor_CeilingLightBase01_01_Norm        1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+1026647680
ProGen_Upd_Bathroom_Pipes_Dif             1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+1028045808
Misc_Rust01_01_Norm                       2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+1029443936
Upd_Deck_DavitCtrl_Normal                 2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+1035036368
Misc_Metal01_01_Dif                       2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+1040628800
Story_Note_QMToChef                       2048  2048 DXT5        1     4194304 yes   yes    sharedassets2.assets.resS+1046221232
ShipExterior_Railings01_01_Dif            1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+1050415536
Upd_Misc_Glass_01_Norm                    1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+1051813664
Misc_StampedMetal02_01_Dif                1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+1053211792
Misc_MetalFloor03_01_Norm                 1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+1054609920
Lwd_Sub_Trolley_Wheel01_01_Norm            128   128 DXT5        8       21872 yes   yes    sharedassets2.assets.resS+1056008048
Upd_Deck_OpenCanister01_01_Norm           1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+1056029920
Misc_PaintedMetal05_01_Dif                2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+1057428048
Misc_UpperDeckCrew_Map01_02_Dif           1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+1063020480
Note3                                     2048  2048 DXT5        1     4194304 yes   yes    sharedassets2.assets.resS+1064418608
Story_Note_Expedition04                   2048  2048 DXT5        1     4194304 yes   yes    sharedassets2.assets.resS+1068612912
Misc_StampedMetal03_01_Norm               1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+1072807216
Misc_Rust02_01_Dif                        2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+1074205344
Upd_Deck_Decals_03_Dif                    1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+1079797776
Misc_CargoHold_Map01_02_Dif               1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+1081195904
Upd_Mess_PictureSet01_02_Norm             1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+1082594032
Key_LifeRaft01_02_Norm_RepairedDEflated   2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+1083992160
Misc_Wood03_01_Dif                        1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+1089584592
Upd_Corridor_FireExit_Sign01_01_Dif        512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+1090982720
Note8                                     2048  2048 DXT5        1     4194304 yes   yes    sharedassets2.assets.resS+1091332272
Upd_Kitchen_Ornament01_02_Dif             1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+1095526576
Upd_Cor_DoorSign_Bridge01_01_Norm         1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+1096924704
Misc_PaintedMetal14_02_Dif                1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+1098322832
Upd_Deck_BoxCover01_01_Normals            1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+1099720960
ShipExterior_WoodenDecking01_01_Dif       1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+1101119088
Upd_Misc_DeckNumber0_02_Dif               1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+1102517216
Upd_Misc_DeckNumberBase01_01_Dif          1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+1103915344
Upd_Bunk_Radio01_02_Norm                  1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+1105313472
Misc_FirstAidBox01_02_Norm                 256   256 DXT5        9       87408 yes   yes    sharedassets2.assets.resS+1106711600
Upd_Misc_BinLarge01_02_Norm               1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+1106799008
ProGen_Cargo_Container_GreenFront_Dif     2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+1108197136
Misc_PaintedMetal07_01_Norm               1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+1113789568
NoiseEffectGrain                           256   256 RGB24       9      262143 yes   yes    sharedassets2.assets.resS+1115187696
CookBookMap                                256   256 ARGB32      1      262144 yes   yes    sharedassets2.assets.resS+1115449840
nightgradient cubemap                       32    32 DXT5        6        1392 yes   yes    sharedassets2.assets.resS+1117022704
ProGen_Upd_Cor_Pitrap_Segment_01_Norm     1024  1024 DXT5       11     1398128 yes   yes    sharedassets3.assets.resS+0
SmokeTile                                 1024   512 DXT5       11      699088 yes   yes    sharedassets3.assets.resS+1398128
Blood                                      512   512 DXT5       10      349552 yes   yes    sharedassets3.assets.resS+2097216
Upd_Deck_Barrel01_01_Grey_Dif             1024  1024 DXT5       11     1398128 yes   yes    sharedassets3.assets.resS+2446768
foam                                       512   512 RGBA32      1     1048576 yes   yes    sharedassets3.assets.resS+3844896
Monster02_Insides01_02_Norm               2048  2048 DXT5       12     5592432 yes   yes    sharedassets3.assets.resS+4893472
haze2                                      256   256 DXT5        9       87408 yes   yes    sharedassets3.assets.resS+10485904
Misc_Rm_Phone01_02_Dif                    2048  2048 DXT5       12     5592432 yes   yes    sharedassets3.assets.resS+10573312
Misc_StampedMetal02_Rust01_Dif            1024  1024 DXT5       11     1398128 yes   yes    sharedassets3.assets.resS+16165744
Temp_PlayerClothes_Norm                   2048  2048 DXT5       12     5592432 yes   yes    sharedassets3.assets.resS+17563872
Misc_Rm_PhoneButtons01_02_Norm             512   512 DXT5       10      349552 yes   yes    sharedassets3.assets.resS+23156304
interact                                   128   128 RGBA32      1       65536 yes   yes    sharedassets3.assets.resS+23505856
Misc_PaintedMetal17_01_Norm               1024  1024 DXT5       11     1398128 yes   yes    sharedassets3.assets.resS+23571392
MoonShine_down                             128   128 DXT5        8       21872 yes   yes    sharedassets3.assets.resS+24969520
Player_Skin01_03_Norm                     4096  4096 DXT5       13    22369648 yes   yes    sharedassets3.assets.resS+24991392
fuel                                       512   512 RGBA32      1     1048576 yes   yes    sharedassets3.assets.resS+47361040
BodyCircle                                 256   256 RGBA32      9      349524 yes   yes    sharedassets3.assets.resS+48409616
ProGen_Upd_CeilingWires_Norm              1024  1024 DXT5       11     1398128 yes   yes    sharedassets3.assets.resS+48759140
Fire_Sprites_v1                           2048  2048 DXT5       12     5592432 yes   yes    sharedassets3.assets.resS+50157268
Lwd_Cor_WallSack01_06_Dif                 2048  2048 DXT5       12     5592432 yes   yes    sharedassets3.assets.resS+55749700
ProGen_Lwd_Door01_01_Norm                 2048  2048 DXT5       12     5592432 yes   yes    sharedassets3.assets.resS+61342132
UI_Pointer01_01_Dif                         64    64 DXT5        7        5488 yes   yes    sharedassets3.assets.resS+66934564
UI_MindDamage_TendrilsFlash01_04_Dif      1920  1080 RGBA32     11    11058620 yes   yes    sharedassets3.assets.resS+66940052
transparentTexture - Copy                   16    16 RGBA32      5        1364 yes   yes    sharedassets3.assets.resS+77998672
Misc_Rm_Phone01_03_Dif                    2048  2048 DXT5       12     5592432 yes   yes    sharedassets3.assets.resS+78000036
SimpleFoam                                 512   512 DXT1       10      174776 yes   yes    sharedassets3.assets.resS+83592468
Misc_StampedMetal04_01_Dif                1024  1024 DXT5       11     1398128 yes   yes    sharedassets3.assets.resS+83767244
ProGen_Upd_Cor2_01_Norm                   2048  2048 DXT5       12     5592432 yes   yes    sharedassets3.assets.resS+85165372
xboxcontroller                            1536   864 RGBA32      1     5308416 yes   yes    sharedassets3.assets.resS+90757804
UI_JournalBook01_01_Dif                   1024  1024 DXT1       11      699064 yes   yes    sharedassets3.assets.resS+96066220
Monster02_Outsides01_03_DifOpac           2048  2048 DXT5       12     5592432 yes   yes    sharedassets3.assets.resS+96765284
Misc_Decal_Blood01_01                     2048  2048 DXT5       12     5592432 yes   yes    sharedassets3.assets.resS+102357716
UI_JournalPage01_03_DifDark               1024   512 DXT1       11      349544 yes   yes    sharedassets3.assets.resS+107950148
Misc_Rm_PhoneButtons01_02_DifEmmis         512   512 DXT5       10      349552 yes   yes    sharedassets3.assets.resS+108299692
MoonShine_back                             512   512 DXT5       10      349552 yes   yes    sharedassets3.assets.resS+108649244
UI_MindDamage_RadialGradient01_01          512   288 RGBA32      1      589824 yes   yes    sharedassets3.assets.resS+108998796
Misc_Rm_PhoneButtons01_02_Dif              512   512 DXT5       10      349552 yes   yes    sharedassets3.assets.resS+109588620
Upd_Corridor_FireExtinguisher_Normals     2048  2048 DXT5       12     5592432 yes   yes    sharedassets3.assets.resS+109938172
Misc_Rm_Phone01_02_Norm                   2048  2048 DXT5       12     5592432 yes   yes    sharedassets3.assets.resS+115530604
Player_Skin01_03_Dif                      4096  4096 DXT5       13    22369648 yes   yes    sharedassets3.assets.resS+121123036
UI_Oculus_InventoryBackground5            1024  1024 RGBA32      1     4194304 yes   yes    sharedassets3.assets.resS+143492684
Smoke0391_L                               1024  2048 DXT1       12     1398120 yes   yes    sharedassets3.assets.resS+147686988
UI_MindDamage_Tendrils01_07_Dif           1920  1080 RGBA32     11    11058620 yes   yes    sharedassets3.assets.resS+149085108
ProGen_Upd_CeilingWires_Dif               1024  1024 DXT5       11     1398128 yes   yes    sharedassets3.assets.resS+160143728
Monster02_Outsides01_02_Norm              2048  2048 DXT5       12     5592432 yes   yes    sharedassets3.assets.resS+161541856
MoonShine_front                            512   512 DXT5       10      349552 yes   yes    sharedassets3.assets.resS+167134288
Monster03_02_Norm                         2048  2048 DXT5       12     5592432 yes   yes    sharedassets3.assets.resS+167483840
Brute_Emissive_01                         1024  1024 DXT5       11     1398128 yes   yes    sharedassets3.assets.resS+173076272
OculusUIJournalPointer                      64    64 RGBA32      7       21844 yes   yes    sharedassets3.assets.resS+174474400
Monster02_Insides01_02_Dif                2048  2048 DXT5       12     5592432 yes   yes    sharedassets3.assets.resS+174496244
Misc_PaintedMetal17_01_Dif                1024  1024 DXT5       11     1398128 yes   yes    sharedassets3.assets.resS+180088676
UI_Empty                                   363   363 RGBA32      1      527076 yes   yes    sharedassets3.assets.resS+181486804
Upd_Corridor_FireExtinguisher_Diffuse     2048  2048 DXT5       12     5592432 yes   yes    sharedassets3.assets.resS+182013880
Monster03_Eyes_01_Norm                     256   256 DXT5        9       87408 yes   yes    sharedassets3.assets.resS+187606312
interactFail                               128   128 RGBA32      1       65536 yes   yes    sharedassets3.assets.resS+187693720
MoonShine_left                             512   512 DXT5       10      349552 yes   yes    sharedassets3.assets.resS+187759256
decals_package_c                          1024  1024 DXT5        1     1048576 yes   yes    sharedassets3.assets.resS+188108808
Upd_Deck_Barrel01_01_Norm                 1024  1024 DXT5       11     1398128 yes   yes    sharedassets3.assets.resS+189157384
Monster03_Eyes_01_Dif                      256   256 DXT5        9       87408 yes   yes    sharedassets3.assets.resS+190555512
Key_FuelCan_01_Diffuse                    1024  1024 DXT5       11     1398128 yes   yes    sharedassets3.assets.resS+190642920
Menu_Options_Controller01_01_Dif          1024   898 RGBA32     11     4903580 yes   yes    sharedassets3.assets.resS+192041048
MindDamage_Placeholder_Norm               2048  2048 DXT5        1     4194304 yes   yes    sharedassets3.assets.resS+196944628
EmptyItemSlot                              363   363 RGBA32      1      527076 yes   yes    sharedassets3.assets.resS+201138932
fire4                                      128   128 DXT1        8       10936 yes   yes    sharedassets3.assets.resS+201666008
Monster03_Eyes_01_Emmis                    256   256 Alpha8      9       87381 yes   yes    sharedassets3.assets.resS+201676944
MoonShine_up                               512   512 DXT5       10      349552 yes   yes    sharedassets3.assets.resS+201764328
Oculusinteract2                            128   128 RGBA32      1       65536 yes   yes    sharedassets3.assets.resS+202113880
ProGen_Lwd_Cor1_Str1_VentSack01_03_Dif    2048  2048 DXT5       12     5592432 yes   yes    sharedassets3.assets.resS+202179416
Monster03_02_Dif                          2048  2048 DXT5       12     5592432 yes   yes    sharedassets3.assets.resS+207771848
Misc_Gradient01_01_Emis                    128   128 DXT1        8       10936 yes   yes    sharedassets3.assets.resS+213364280
Waterbump                                  512   512 DXT5       10      349552 yes   yes    sharedassets3.assets.resS+213375216
ProGen_Upd_Cor2_01_Dif                    2048  2048 DXT5       12     5592432 yes   yes    sharedassets3.assets.resS+213724768
Key_Compass_01_Norm                       1024  1024 DXT5       11     1398128 yes   yes    sharedassets3.assets.resS+219317200
UI_Interactable_Compass                    363   363 RGBA32      1      527076 yes   yes    sharedassets3.assets.resS+220715328
ProGen_Cargo_Container_DoorRust_01_Dif    2048  2048 DXT5       12     5592432 yes   yes    sharedassets3.assets.resS+221242404
Upd_Deck_Barrel01_01_Blue_Dif             1024  1024 DXT5       11     1398128 yes   yes    sharedassets3.assets.resS+226834836
SmokeTileCutOut                           1024   512 DXT5       11      699088 yes   yes    sharedassets3.assets.resS+228232964
HeadCircle                                 256   256 RGBA32      9      349524 yes   yes    sharedassets3.assets.resS+228932052
Misc_StampedMetal02_Rust01_Norm           1024  1024 DXT5       11     1398128 yes   yes    sharedassets3.assets.resS+229281576
